-99,-90,-90,1,0,0,0,0,0,0,0,0,0
-84,-86,-94,1,0,0,0,0,0,0,0,0,0
-91,-97,-92,1,0,0,0,0,0,0,0,0,0
-95,-98,-84,1,0,0,0,0,0,0,0,0,0
-90,-92,-90,1,0,0,0,0,0,0,0,0,0
-93,-90,-93,1,0,0,0,0,0,0,0,0,0
-94,-96,-92,1,0,0,0,0,0,0,0,0,0
-88,-83,-87,1,0,0,0,0,0,0,0,0,0
-88,-84,-93,1,0,0,0,0,0,0,0,0,0
-89,-84,-91,1,0,0,0,0,0,0,0,0,0
-91,-99,-93,1,0,0,0,0,0,0,0,0,0
-95,-92,-92,1,0,0,0,0,0,0,0,0,0
-97,-100,-83,1,0,0,0,0,0,0,0,0,0
-94,-99,-86,1,0,0,0,0,0,0,0,0,0
-99,-99,-84,1,0,0,0,0,0,0,0,0,0
-88,-85,-94,1,0,0,0,0,0,0,0,0,0
-97,-100,-97,1,0,0,0,0,0,0,0,0,0
-97,-100,-83,1,0,0,0,0,0,0,0,0,0
-87,-85,-91,1,0,0,0,0,0,0,0,0,0
-99,-95,-83,1,0,0,0,0,0,0,0,0,0
-92,-96,-97,1,0,0,0,0,0,0,0,0,0
-88,-83,-92,1,0,0,0,0,0,0,0,0,0
-98,-98,-83,1,0,0,0,0,0,0,0,0,0
-89,-84,-91,1,0,0,0,0,0,0,0,0,0
-94,-89,-87,1,0,0,0,0,0,0,0,0,0
-89,-89,-92,1,0,0,0,0,0,0,0,0,0
-88,-84,-88,1,0,0,0,0,0,0,0,0,0
-94,-100,-90,1,0,0,0,0,0,0,0,0,0
-89,-89,-89,1,0,0,0,0,0,0,0,0,0
-94,-93,-91,1,0,0,0,0,0,0,0,0,0
-94,-98,-84,1,0,0,0,0,0,0,0,0,0
-87,-87,-98,1,0,0,0,0,0,0,0,0,0
-93,-93,-101,1,0,0,0,0,0,0,0,0,0
-91,-87,-95,1,0,0,0,0,0,0,0,0,0
-89,-91,-92,1,0,0,0,0,0,0,0,0,0
-88,-86,-87,1,0,0,0,0,0,0,0,0,0
-89,-84,-91,1,0,0,0,0,0,0,0,0,0
-93,-101,-87,1,0,0,0,0,0,0,0,0,0
